id_cliente,id_venta,id_producto,cantidad,fecha_alta,fecha,nombre_cliente,nombre_cliente,email,email,ciudad,nombre_cliente,nombre_cliente,email,email,medio_pago,nombre_producto,nombre_producto,nombre_producto,nombre_producto,categoria,precio_unitario,precio_unitario,importe,precio_unitario,precio_unitario
40,71,79,4,2023-02-09,2024-06-02,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,Rio Cuarto,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,qr,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Alimentos,2420,2420,9680,2420,2420
40,71,100,4,2023-02-09,2024-06-02,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,Rio Cuarto,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,qr,Trapo de Piso,Trapo de Piso,Trapo de Piso,Trapo de Piso,Limpieza,4854,4854,19416,4854,4854
40,71,92,1,2023-02-09,2024-06-02,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,Rio Cuarto,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,qr,Crema Dental 90g,Crema Dental 90g,Crema Dental 90g,Crema Dental 90g,Limpieza,2512,2512,2512,2512,2512
40,86,66,2,2023-02-09,2024-01-10,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,Rio Cuarto,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,efectivo,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Limpieza,1533,1533,3066,1533,1533
40,86,1,4,2023-02-09,2024-01-10,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,Rio Cuarto,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,efectivo,Coca Cola 1.5L,Coca Cola 1.5L,Coca Cola 1.5L,Coca Cola 1.5L,Alimentos,2347,2347,9388,2347,2347
40,86,13,5,2023-02-09,2024-01-10,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,Rio Cuarto,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,efectivo,Té Verde 20 saquitos,Té Verde 20 saquitos,Té Verde 20 saquitos,Té Verde 20 saquitos,Alimentos,2383,2383,11915,2383,2383
40,86,41,3,2023-02-09,2024-01-10,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,Rio Cuarto,Felipe Diaz,Felipe Diaz,felipe.diaz@mail.com,felipe.diaz@mail.com,efectivo,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Alimentos,860,860,2580,860,860
41,70,66,3,2023-02-10,2024-02-02,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,Alta Gracia,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,transferencia,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Limpieza,1533,1533,4599,1533,1533
41,70,89,4,2023-02-10,2024-02-02,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,Alta Gracia,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,transferencia,Caldo Concentrado Verdura,Caldo Concentrado Verdura,Caldo Concentrado Verdura,Caldo Concentrado Verdura,Alimentos,1003,1003,4012,1003,1003
41,70,38,3,2023-02-10,2024-02-02,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,Alta Gracia,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,transferencia,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Limpieza,1584,1584,4752,1584,1584
41,94,24,1,2023-02-10,2024-03-06,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,Alta Gracia,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,qr,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Limpieza,1305,1305,1305,1305,1305
41,94,86,5,2023-02-10,2024-03-06,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,Alta Gracia,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,qr,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Limpieza,4090,4090,20450,4090,4090
41,94,98,2,2023-02-10,2024-03-06,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,Alta Gracia,Elena Rodriguez,Elena Rodriguez,elena.rodriguez2@mail.com,elena.rodriguez2@mail.com,qr,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Limpieza,2843,2843,5686,2843,2843
42,69,76,4,2023-02-11,2024-01-06,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,qr,Pizza Congelada Muzzarella,Pizza Congelada Muzzarella,Pizza Congelada Muzzarella,Pizza Congelada Muzzarella,Limpieza,4286,4286,17144,4286,4286
42,69,74,3,2023-02-11,2024-01-06,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,qr,Whisky 750ml,Whisky 750ml,Whisky 750ml,Whisky 750ml,Limpieza,2953,2953,8859,2953,2953
42,73,28,1,2023-02-11,2024-05-16,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,transferencia,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Limpieza,936,936,936,936,936
42,73,24,3,2023-02-11,2024-05-16,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,transferencia,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Galletitas Chocolate,Limpieza,1305,1305,3915,1305,1305
42,73,19,1,2023-02-11,2024-05-16,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,transferencia,Manteca 200g,Manteca 200g,Manteca 200g,Manteca 200g,Alimentos,3251,3251,3251,3251,3251
42,85,32,4,2023-02-11,2024-01-23,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,transferencia,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Chocolate Amargo 100g,Limpieza,2234,2234,8936,2234,2234
42,85,80,2,2023-02-11,2024-01-23,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,transferencia,Helado de Frutilla 1L,Helado de Frutilla 1L,Helado de Frutilla 1L,Helado de Frutilla 1L,Limpieza,1981,1981,3962,1981,1981
42,92,10,2,2023-02-11,2024-02-09,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,transferencia,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Limpieza,4883,4883,9766,4883,4883
42,92,43,4,2023-02-11,2024-02-09,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,Alta Gracia,Tomas Flores,Tomas Flores,tomas.flores@mail.com,tomas.flores@mail.com,transferencia,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Alimentos,887,887,3548,887,887
43,98,28,4,2023-02-12,2024-01-12,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,Mendiolaza,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,transferencia,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Papas Fritas Clásicas 100g,Limpieza,936,936,3744,936,936
43,98,61,1,2023-02-12,2024-01-12,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,Mendiolaza,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,transferencia,Miel Pura 250g,Miel Pura 250g,Miel Pura 250g,Miel Pura 250g,Alimentos,4982,4982,4982,4982,4982
43,98,29,1,2023-02-12,2024-01-12,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,Mendiolaza,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,transferencia,Papas Fritas Onduladas 100g,Papas Fritas Onduladas 100g,Papas Fritas Onduladas 100g,Papas Fritas Onduladas 100g,Alimentos,1868,1868,1868,1868,1868
43,98,83,3,2023-02-12,2024-01-12,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,Mendiolaza,Lucas Perez,Lucas Perez,lucas.perez@mail.com,lucas.perez@mail.com,transferencia,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Alimentos,1830,1830,5490,1830,1830
46,46,21,1,2023-02-15,2024-03-25,Agustina Martinez,Agustina Martinez,agustina.martinez@mail.com,agustina.martinez@mail.com,Alta Gracia,Agustina Martinez,Agustina Martinez,agustina.martinez@mail.com,agustina.martinez@mail.com,tarjeta,Pan Lactal Integral,Pan Lactal Integral,Pan Lactal Integral,Pan Lactal Integral,Alimentos,272,272,272,272,272
46,90,79,4,2023-02-15,2024-01-08,Agustina Martinez,Agustina Martinez,agustina.martinez@mail.com,agustina.martinez@mail.com,Alta Gracia,Agustina Martinez,Agustina Martinez,agustina.martinez@mail.com,agustina.martinez@mail.com,qr,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Alimentos,2420,2420,9680,2420,2420
46,90,6,2,2023-02-15,2024-01-08,Agustina Martinez,Agustina Martinez,agustina.martinez@mail.com,agustina.martinez@mail.com,Alta Gracia,Agustina Martinez,Agustina Martinez,agustina.martinez@mail.com,agustina.martinez@mail.com,qr,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Limpieza,4170,4170,8340,4170,4170
48,58,43,2,2023-02-17,2024-02-04,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,Cordoba,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,transferencia,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Alimentos,887,887,1774,887,887
48,58,11,1,2023-02-17,2024-02-04,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,Cordoba,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,transferencia,Café Molido 250g,Café Molido 250g,Café Molido 250g,Café Molido 250g,Alimentos,2053,2053,2053,2053,2053
48,111,97,4,2023-02-17,2024-02-12,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,Cordoba,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,efectivo,Limpiavidrios 500ml,Limpiavidrios 500ml,Limpiavidrios 500ml,Limpiavidrios 500ml,Alimentos,872,872,3488,872,872
48,111,93,3,2023-02-17,2024-02-12,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,Cordoba,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,efectivo,Cepillo de Dientes,Cepillo de Dientes,Cepillo de Dientes,Cepillo de Dientes,Alimentos,2142,2142,6426,2142,2142
48,111,20,2,2023-02-17,2024-02-12,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,Cordoba,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,efectivo,Pan Lactal Blanco,Pan Lactal Blanco,Pan Lactal Blanco,Pan Lactal Blanco,Limpieza,1571,1571,3142,1571,1571
48,111,23,4,2023-02-17,2024-02-12,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,Cordoba,Rocio Alvarez,Rocio Alvarez,rocio.alvarez@mail.com,rocio.alvarez@mail.com,efectivo,Bizcochos Salados,Bizcochos Salados,Bizcochos Salados,Bizcochos Salados,Alimentos,2380,2380,9520,2380,2380
49,2,82,5,2023-02-18,2024-03-17,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Aceitunas Negras 200g,Aceitunas Negras 200g,Aceitunas Negras 200g,Aceitunas Negras 200g,Limpieza,2394,2394,11970,2394,2394
49,2,39,5,2023-02-18,2024-03-17,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Alimentos,469,469,2345,469,469
49,2,70,2,2023-02-18,2024-03-17,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Fernet 750ml,Fernet 750ml,Fernet 750ml,Fernet 750ml,Limpieza,4061,4061,8122,4061,4061
49,2,22,1,2023-02-18,2024-03-17,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Medialunas de Manteca,Medialunas de Manteca,Medialunas de Manteca,Medialunas de Manteca,Limpieza,2069,2069,2069,2069,2069
49,2,79,4,2023-02-18,2024-03-17,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Alimentos,2420,2420,9680,2420,2420
49,26,79,2,2023-02-18,2024-01-23,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,efectivo,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Hamburguesas Congeladas x4,Alimentos,2420,2420,4840,2420,2420
49,26,86,1,2023-02-18,2024-01-23,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,efectivo,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Limpieza,4090,4090,4090,4090,4090
49,29,58,1,2023-02-18,2024-02-20,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Caramelos Masticables,Caramelos Masticables,Caramelos Masticables,Caramelos Masticables,Limpieza,4752,4752,4752,4752,4752
49,29,36,2,2023-02-18,2024-02-20,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Dulce de Leche 400g,Dulce de Leche 400g,Dulce de Leche 400g,Dulce de Leche 400g,Limpieza,2559,2559,5118,2559,2559
49,29,71,4,2023-02-18,2024-02-20,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Vodka 700ml,Vodka 700ml,Vodka 700ml,Vodka 700ml,Alimentos,508,508,2032,508,508
49,29,27,2,2023-02-18,2024-02-20,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Alfajor Simple,Alfajor Simple,Alfajor Simple,Alfajor Simple,Alimentos,2502,2502,5004,2502,2502
49,29,66,1,2023-02-18,2024-02-20,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,qr,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Limpieza,1533,1533,1533,1533,1533
49,81,10,2,2023-02-18,2024-03-09,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,Rio Cuarto,Olivia Gomez,Olivia Gomez,olivia.gomez@mail.com,olivia.gomez@mail.com,transferencia,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Yerba Mate Intensa 1kg,Limpieza,4883,4883,9766,4883,4883
51,99,40,5,2023-02-20,2024-03-13,Agustina Gomez,Agustina Gomez,agustina.gomez@mail.com,agustina.gomez@mail.com,Rio Cuarto,Agustina Gomez,Agustina Gomez,agustina.gomez@mail.com,agustina.gomez@mail.com,transferencia,Helado Chocolate 1L,Helado Chocolate 1L,Helado Chocolate 1L,Helado Chocolate 1L,Limpieza,1215,1215,6075,1215,1215
51,119,45,5,2023-02-20,2024-02-07,Agustina Gomez,Agustina Gomez,agustina.gomez@mail.com,agustina.gomez@mail.com,Rio Cuarto,Agustina Gomez,Agustina Gomez,agustina.gomez@mail.com,agustina.gomez@mail.com,qr,Fideos Spaghetti 500g,Fideos Spaghetti 500g,Fideos Spaghetti 500g,Fideos Spaghetti 500g,Alimentos,745,745,3725,745,745
52,10,36,2,2023-02-21,2024-05-28,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Dulce de Leche 400g,Dulce de Leche 400g,Dulce de Leche 400g,Dulce de Leche 400g,Limpieza,2559,2559,5118,2559,2559
52,10,100,4,2023-02-21,2024-05-28,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Trapo de Piso,Trapo de Piso,Trapo de Piso,Trapo de Piso,Limpieza,4854,4854,19416,4854,4854
52,10,37,3,2023-02-21,2024-05-28,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Mermelada de Durazno 400g,Mermelada de Durazno 400g,Mermelada de Durazno 400g,Mermelada de Durazno 400g,Alimentos,3196,3196,9588,3196,3196
52,10,62,1,2023-02-21,2024-05-28,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Stevia 100 sobres,Stevia 100 sobres,Stevia 100 sobres,Stevia 100 sobres,Limpieza,3848,3848,3848,3848,3848
52,28,74,1,2023-02-21,2024-05-20,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Whisky 750ml,Whisky 750ml,Whisky 750ml,Whisky 750ml,Limpieza,2953,2953,2953,2953,2953
52,28,91,2,2023-02-21,2024-05-20,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Alimentos,4690,4690,9380,4690,4690
52,28,72,1,2023-02-21,2024-05-20,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Ron 700ml,Ron 700ml,Ron 700ml,Ron 700ml,Limpieza,3876,3876,3876,3876,3876
52,28,18,2,2023-02-21,2024-05-20,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Queso Rallado 150g,Limpieza,3444,3444,6888,3444,3444
52,28,27,5,2023-02-21,2024-05-20,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,qr,Alfajor Simple,Alfajor Simple,Alfajor Simple,Alfajor Simple,Alimentos,2502,2502,12510,2502,2502
52,47,43,5,2023-02-21,2024-05-04,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,transferencia,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Salsa de Tomate 500g,Alimentos,887,887,4435,887,887
52,47,6,3,2023-02-21,2024-05-04,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,Rio Cuarto,Diego Diaz,Diego Diaz,diego.diaz@mail.com,diego.diaz@mail.com,transferencia,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Limpieza,4170,4170,12510,4170,4170
54,80,39,5,2023-02-23,2024-03-25,Uma Herrera,Uma Herrera,uma.herrera@mail.com,uma.herrera@mail.com,Alta Gracia,Uma Herrera,Uma Herrera,uma.herrera@mail.com,uma.herrera@mail.com,efectivo,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Alimentos,469,469,2345,469,469
54,80,30,3,2023-02-23,2024-03-25,Uma Herrera,Uma Herrera,uma.herrera@mail.com,uma.herrera@mail.com,Alta Gracia,Uma Herrera,Uma Herrera,uma.herrera@mail.com,uma.herrera@mail.com,efectivo,Maní Salado 200g,Maní Salado 200g,Maní Salado 200g,Maní Salado 200g,Limpieza,4875,4875,14625,4875,4875
54,80,41,5,2023-02-23,2024-03-25,Uma Herrera,Uma Herrera,uma.herrera@mail.com,uma.herrera@mail.com,Alta Gracia,Uma Herrera,Uma Herrera,uma.herrera@mail.com,uma.herrera@mail.com,efectivo,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Alimentos,860,860,4300,860,860
55,24,91,2,2023-02-24,2024-06-14,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,Mendiolaza,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,tarjeta,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Alimentos,4690,4690,9380,4690,4690
55,24,40,5,2023-02-24,2024-06-14,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,Mendiolaza,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,tarjeta,Helado Chocolate 1L,Helado Chocolate 1L,Helado Chocolate 1L,Helado Chocolate 1L,Limpieza,1215,1215,6075,1215,1215
55,77,53,2,2023-02-24,2024-05-26,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,Mendiolaza,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,tarjeta,Lavandina 1L,Lavandina 1L,Lavandina 1L,Lavandina 1L,Alimentos,1664,1664,3328,1664,1664
55,77,41,1,2023-02-24,2024-05-26,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,Mendiolaza,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,tarjeta,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Aceite de Girasol 1L,Alimentos,860,860,860,860,860
55,77,34,5,2023-02-24,2024-05-26,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,Mendiolaza,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,tarjeta,Turrón 50g,Turrón 50g,Turrón 50g,Turrón 50g,Limpieza,503,503,2515,503,503
55,77,98,2,2023-02-24,2024-05-26,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,Mendiolaza,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,tarjeta,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Desengrasante 500ml,Limpieza,2843,2843,5686,2843,2843
55,77,39,2,2023-02-24,2024-05-26,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,Mendiolaza,Olivia Ruiz,Olivia Ruiz,olivia.ruiz@mail.com,olivia.ruiz@mail.com,tarjeta,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Alimentos,469,469,938,469,469
56,5,86,4,2023-02-25,2024-06-11,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,Rio Cuarto,Bruno Diaz,Bruno Diaz,bruno.diaz@mail.com,bruno.diaz@mail.com,tarjeta,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Limpieza,4090,4090,16360,4090,4090
